Name,inchikey,in_corpus_exact,in_corpus_connectivity,nearest_tanimoto
Mol945,AKVAPBSMZHDIDC-UHFFFAOYSA-N,False,False,0.4375
Mol950,HGPVWDHYAGNRKB-HNNXBMFYSA-N,False,False,0.379746835443038
Mol952,ZKJUGZMVKIGRAO-UHFFFAOYSA-N,False,False,0.46808510638297873
Mol957,HNIGCSMSFLMAEM-UHFFFAOYSA-N,False,False,0.46875
Mol958,BKSTXRVGVAYEJE-UHFFFAOYSA-N,False,False,0.48
Mol960,FRUNELKONVVOEG-SNVBAGLBSA-N,False,False,0.42857142857142855
Mol967,UTUWXJQRPJMARG-UHFFFAOYSA-N,False,False,0.4142857142857143
Mol971,FMSCEHOLVLZCDN-UHFFFAOYSA-N,False,False,0.48936170212765956
Mol975,WAKOGVFCFQQVSP-UHFFFAOYSA-N,False,False,0.46296296296296297
Mol976,WQXDOOBDJYXLRX-UHFFFAOYSA-N,False,False,0.3188405797101449
Mol977,CIFTVHVBBAXINQ-UHFFFAOYSA-N,False,False,0.41818181818181815
Mol978,VTVFDKFJFATSQI-UHFFFAOYSA-N,False,False,0.46551724137931033
Mol987,UNYYDRIBBLTIOP-UHFFFAOYSA-N,False,False,0.44285714285714284
Mol991,NJKAEQUXQBIFMV-UHFFFAOYSA-N,False,False,0.4915254237288136
Mol992,BDRSSFXXNVTSDQ-NSHDSACASA-N,False,False,0.38095238095238093
Mol994,DQSHQKNJFQFQJU-UHFFFAOYSA-N,False,False,0.42105263157894735
Mol996,DGGMCAUNLONNOW-UHFFFAOYSA-N,False,False,0.4426229508196721
Mol999,GGXXFMYCDQAWGE-UHFFFAOYSA-N,False,False,0.3783783783783784
Mol1004,WURKHGYIIOBSPV-UHFFFAOYSA-N,False,False,0.3939393939393939
Mol1011,SNMCSNHPYHHOAM-UHFFFAOYSA-N,False,False,0.4146341463414634
Mol1013,FGYHLIHEFHCMPP-FVWOBLMASA-N,False,False,0.49333333333333335
Mol1014,YVEUQXLFDSTANC-UHFFFAOYSA-N,False,False,0.3333333333333333
Mol1019,XFKVJLIKAQZTFV-UHFFFAOYSA-N,False,False,0.35294117647058826
Mol1020,WJHITRMIOOMJLD-UHFFFAOYSA-N,False,False,0.46774193548387094
Mol1021,NFZBYJDNPFLNLU-UHFFFAOYSA-N,False,False,0.45614035087719296
Mol1022,CYNULLGFZJGSAB-GFCCVEGCSA-N,False,False,0.323943661971831
Mol1023,DHAMNAFNGFAQOK-UHFFFAOYSA-N,False,False,0.5
Mol1028,ANTKKPZRNQMUNN-UHFFFAOYSA-N,False,False,0.4262295081967213
Mol1029,LTUIOLVGQSZARV-UHFFFAOYSA-N,False,False,0.48
Mol1030,LCKNXXSRWUDWIU-UHFFFAOYSA-N,False,False,0.47368421052631576
Mol1034,SNAXIVQNNHUFGP-UHFFFAOYSA-N,False,False,0.4492753623188406
Mol1035,KVEOZGZPAVUHBK-UHFFFAOYSA-N,False,False,0.3780487804878049
Mol1038,JXQBOJSPKGXIBE-UHFFFAOYSA-N,False,False,0.484375
Mol1039,DSWXGHONYJOBMW-UHFFFAOYSA-N,False,False,0.45161290322580644
Mol1046,ZTORKIVYPZHTIV-UHFFFAOYSA-N,False,False,0.3787878787878788
Mol1048,UYSPZFALMWFKBZ-UHFFFAOYSA-N,False,False,0.3877551020408163
Mol1051,BGWCZNFXDGJWQB-UHFFFAOYSA-N,False,False,0.38235294117647056
Mol1055,QDIYOEYPJWXMRN-CQSZACIVSA-N,False,False,0.4931506849315068
Mol1060,XJMYIJPPDSZOPN-UHFFFAOYSA-N,False,False,0.58
Mol1068,GNKBQEXYZZRNCI-UHFFFAOYSA-N,False,False,0.421875
Mol1069,VXBWLGBTQRJBLK-FUHWJXTLSA-N,False,False,0.4807692307692308
Mol1070,HHUZEOHYKCAAOZ-UHFFFAOYSA-N,False,False,0.47692307692307695
Mol1073,QQXFMFBWVFDUMM-UHFFFAOYSA-N,False,False,0.46875
Mol1078,JWJAATXZJCUFFN-UHFFFAOYSA-N,False,False,0.3918918918918919
Mol1079,CDUWEJFBFYSEPJ-SIKLNZKXSA-N,False,False,0.3563218390804598
Mol1080,WIDYBCMQVSMFDI-UHFFFAOYSA-N,False,False,0.3333333333333333
Mol1081,YPCWURVLIGXDBJ-UHFFFAOYSA-N,False,False,0.49122807017543857
Mol1082,MASPZZMEXUIEEC-UHFFFAOYSA-N,False,False,0.3709677419354839
Mol1094,LOKVHURFTYHGBZ-UHFFFAOYSA-N,False,False,0.4918032786885246
Mol1098,POHBUZVMFNFKOV-UHFFFAOYSA-N,False,False,0.47692307692307695
Mol1102,HVCUSCHUHHXIEC-UHFFFAOYSA-N,False,False,0.43548387096774194
Mol1105,LSQMWEMCZSKHSA-UHFFFAOYSA-N,False,False,0.48484848484848486
Mol1111,WOSMCMULWWHMIV-UHFFFAOYSA-N,False,False,0.4714285714285714
Mol1119,KNXRDWYDPFWBLZ-UHFFFAOYSA-N,False,False,0.4
Mol1120,WWOSZAQGUBYVFJ-UHFFFAOYSA-N,False,False,0.4915254237288136
Mol1122,KHCQCIHBMYJRRJ-UHFFFAOYSA-N,False,False,0.48148148148148145
Mol1126,HQMCRBUBEKJICE-BBWFWOEESA-N,False,False,0.3389830508474576
Mol1130,CIIDSOGNYNGNST-UHFFFAOYSA-N,False,False,0.39622641509433965
Mol1131,GWVCGZMCFREYKD-UHFFFAOYSA-N,False,False,0.3132530120481928
Mol1133,PISPUMXDSOMCDE-UHFFFAOYSA-N,False,False,0.46296296296296297
Mol1136,WOZNUGDFAIDXFJ-UHFFFAOYSA-N,False,False,0.41509433962264153
Mol1137,OOXBILHMJRROBX-UHFFFAOYSA-N,False,False,0.38571428571428573
Mol1139,JTAKQQSAAIWCIY-UHFFFAOYSA-N,False,False,0.3387096774193548
Mol1142,GOPYNSRYJLROHJ-UHFFFAOYSA-N,False,False,0.3898305084745763
Mol1144,CUVKRPUNVDDPKG-UHFFFAOYSA-N,False,False,0.46938775510204084
Mol1146,ORTUADGOGAWUMN-UHFFFAOYSA-N,False,False,0.41818181818181815
Mol1151,HUCZYJUHKYRNOQ-UHFFFAOYSA-N,False,False,0.49056603773584906
Mol1152,AVUZAYKLOPGUSX-UHFFFAOYSA-N,False,False,0.3939393939393939
Mol1154,AYQBYSPEGRYKFA-UHFFFAOYSA-N,False,False,0.3918918918918919
Mol1155,ZLHFILGSQDJULK-UHFFFAOYSA-N,False,False,0.4625
Mol1157,WBLXRRPVKDBLHS-UHFFFAOYSA-N,False,False,0.4691358024691358
Mol1159,QRFUXICJPRAKEW-NSCUHMNNSA-N,False,False,0.4605263157894737
Mol1161,DBENMZZIIWUNIP-UHFFFAOYSA-N,False,False,0.39655172413793105
Mol1162,UKDFICJNFKHIDK-UHFFFAOYSA-N,False,False,0.4647887323943662
Mol1163,NDZBHWXDBASESU-UHFFFAOYSA-N,False,False,0.4772727272727273
Mol1169,XVPPIAIYPFVSBW-UHFFFAOYSA-N,False,False,0.4915254237288136
Mol1170,HBSGRLJNVVNDGJ-UHFFFAOYSA-N,False,False,0.3333333333333333
Mol1171,WVKJVKCHAYBCGK-UHFFFAOYSA-N,False,False,0.3684210526315789
Mol1173,BZPJRSBIYSIUHD-UHFFFAOYSA-N,False,False,0.4155844155844156
Mol1180,IMRFLEMQZYHZSD-UHFFFAOYSA-N,False,False,0.3382352941176471
Mol1181,GMGCTYFZJPQQNA-UHFFFAOYSA-N,False,False,0.4576271186440678
Mol1183,HCISDOBRMCFMSV-UHFFFAOYSA-N,False,False,0.4533333333333333
Mol1184,KUNKURLZZAIKEC-UHFFFAOYSA-N,False,False,0.40298507462686567
Mol1186,QOTAQTRFJWLFCR-XFHMXUHZSA-N,False,False,0.5689655172413793
Mol1188,RTKIYFITIVXBLE-QEQCGCAPSA-N,False,False,0.6346153846153846
Mol1189,XOOIZQPIOQDXJI-UHFFFAOYSA-N,False,False,0.4057971014492754
Mol1191,RJDLNFNDZIYYOP-UHFFFAOYSA-N,False,False,0.4482758620689655
Mol1203,MRWAYZIJGXCMFC-QWHCGFSZSA-N,False,False,0.43548387096774194
Mol1207,AJSPTCNBQXUMHE-UHFFFAOYSA-N,False,False,0.43661971830985913
Mol1210,NOGKSCJLZVICAU-UHFFFAOYSA-N,False,False,0.4230769230769231
Mol1213,WYIPCYVTNMWZMX-UHFFFAOYSA-N,False,False,0.3898305084745763
Mol1214,LBKPWNZGKGNWNB-UHFFFAOYSA-N,False,False,0.41509433962264153
Mol1215,RFHAOTPXVQNOHP-UHFFFAOYSA-N,False,False,0.41333333333333333
Mol1217,ROTRJAOHYHMCDD-UHFFFAOYSA-N,False,False,0.35555555555555557
Mol1219,AJAJIUWERDQPMG-UHFFFAOYSA-N,False,False,0.463768115942029
Mol1220,PFVYJXBPEPSHDL-UHFFFAOYSA-N,False,False,0.47619047619047616
Mol1228,XRDXNWRBRAGKPF-UHFFFAOYSA-N,False,False,0.4782608695652174
Mol1231,DZBQTEQPWCBCQY-UHFFFAOYSA-N,False,False,0.425
Mol1232,YEBLTBCDBNKMOR-UHFFFAOYSA-N,False,False,0.425
Mol1234,NQHBLWVBWSBKRX-UHFFFAOYSA-N,False,False,0.323943661971831
Mol1237,CDUOTZWVKPSMIB-UHFFFAOYSA-N,False,False,0.421875
Mol1240,IUUGNJGCTKOENY-UHFFFAOYSA-N,False,False,0.4126984126984127
Mol1245,WAYADEDQPOPGPG-UHFFFAOYSA-N,False,False,0.45454545454545453
Mol1248,PIEYNIBALKCKJW-UHFFFAOYSA-N,False,False,0.44642857142857145
Mol1255,KKEPINMWMPMALA-UHFFFAOYSA-N,False,False,0.4264705882352941
Mol1261,HTEHGMVMUJRZNT-UHFFFAOYSA-N,False,False,0.4883720930232558
Mol1263,QYGOCZHZGFCPTK-UHFFFAOYSA-N,False,False,0.4642857142857143
Mol1266,WXGLWHNJNBSGRY-UHFFFAOYSA-N,False,False,0.41935483870967744
Mol1267,YJRYGRNORJMHNF-UHFFFAOYSA-N,False,False,0.40384615384615385
Mol1271,YAIRUPGIMYYBAS-UHFFFAOYSA-N,False,False,0.4772727272727273
Mol1276,UYDWMMQTWFFRDW-UHFFFAOYSA-N,False,False,0.49122807017543857
Mol1277,IKFARRVCWHFJGS-UHFFFAOYSA-N,False,False,0.3787878787878788
Mol1282,KQTQFJVMFMYCHJ-MSOLQXFVSA-N,False,False,0.44594594594594594
Mol1283,WPWGJBLFHKDLEF-UHFFFAOYSA-N,False,False,0.4782608695652174
Mol1284,BDYHZPNFESVBDI-HNNXBMFYSA-N,False,False,0.4266666666666667
Mol1296,KMNSPAGTLKOMTH-UHFFFAOYSA-N,False,False,0.463768115942029
Mol1297,LZMOSYUFVYJEPY-UHFFFAOYSA-N,False,False,0.4807692307692308
Mol1298,DEZZLWQELQORIU-RELWKKBWSA-N,False,False,0.49230769230769234
Mol1299,GSRBZEQWYAJCRP-UHFFFAOYSA-N,False,False,0.49206349206349204
Mol1304,FTXDRCQTOWRREU-UHFFFAOYSA-N,False,False,0.44594594594594594
Mol1306,PRFHXEYGJQNXBK-UHFFFAOYSA-N,False,False,0.45161290322580644
Mol1308,XWQKYIHXNDROCW-UHFFFAOYSA-N,False,False,0.375
Mol1319,RAECUCLHSNLMPA-OAHLLOKOSA-N,False,False,0.4
Mol1323,YNPIXLIBKJGSSR-UHFFFAOYSA-N,False,False,0.4166666666666667
Mol1325,GFHNUTMZZQLERN-UHFFFAOYSA-N,False,False,0.39436619718309857
Mol1327,PNONELFEKONHQP-UHFFFAOYSA-N,False,False,0.40350877192982454
Mol1329,WCTOHPVVHJKFBB-UHFFFAOYSA-N,False,False,0.38271604938271603
Mol1332,SXKQNOXADNTYEA-UHFFFAOYSA-N,False,False,0.3709677419354839
Mol1348,SAJDLIPPNWWYEQ-UHFFFAOYSA-N,False,False,0.4642857142857143
Mol1352,UDZQTXKVRIZNCL-MRXNPFEDSA-N,False,False,0.3783783783783784
Mol1356,LXLBTGXESGUKQU-OLZOCXBDSA-N,False,False,0.3389830508474576
Mol1358,HIJNISSINSWMST-UHFFFAOYSA-N,False,False,0.42857142857142855
Mol1361,IGWCSERDTPKAMH-UHFFFAOYSA-N,False,False,0.35
Mol1362,NLYIBMLRPHCKGA-UHFFFAOYSA-N,False,False,0.37735849056603776
Mol1364,USZOYTCTXKHZOX-UHFFFAOYSA-N,False,False,0.38596491228070173
Mol1365,SHFQBVGISRIZLE-UHFFFAOYSA-N,False,False,0.47058823529411764
Mol1366,IDYIPULQUOZLDY-UHFFFAOYSA-N,False,False,0.4358974358974359
Mol1370,YXUKFUDRIICZFB-UHFFFAOYSA-N,False,False,0.36363636363636365
Mol1374,PFROQKWMWAATAB-UHFFFAOYSA-N,False,False,0.4603174603174603
Mol1379,ILQWLAGCKQTDMY-UHFFFAOYSA-N,False,False,0.4230769230769231
Mol1395,UTJZQRVIMUWIAM-UHFFFAOYSA-N,False,False,0.421875
Mol1396,VETSUNZWTJUJCA-UHFFFAOYSA-N,False,False,0.4264705882352941
Mol1404,IDJSUSOKRAKTMU-UHFFFAOYSA-N,False,False,0.4264705882352941
Mol1407,DVJDHOAOVQYFIO-UHFFFAOYSA-N,False,False,0.4166666666666667
Mol1408,UKGJZRHYPQETPA-UHFFFAOYSA-N,False,False,0.46153846153846156
Mol1409,LPTNUCSJSXOWRA-UHFFFAOYSA-N,False,False,0.47368421052631576
Mol1411,ZVIMQGANPJDDPW-UHFFFAOYSA-N,False,False,0.417910447761194
Mol1415,SKEMFPFDGJGANH-UHFFFAOYSA-N,False,False,0.2702702702702703
Mol1421,IMFHSWWPPCULMP-UHFFFAOYSA-N,False,False,0.43137254901960786
Mol1423,IMYWEPBNEASHJY-UHFFFAOYSA-N,False,False,0.46153846153846156
Mol1428,CLGCHUKGBICQTE-UHFFFAOYSA-N,False,False,0.4935064935064935
Mol1429,CJDJTUUGMCWUKM-UHFFFAOYSA-N,False,False,0.352112676056338
Mol1439,QLUYMIVVAYRECT-OCCSQVGLSA-N,False,False,0.4927536231884058
Mol1443,DKVKSZHHUXHENY-UHFFFAOYSA-N,False,False,0.42857142857142855
Mol1452,KHFTUERUENUSRD-OWOJBTEDSA-N,False,False,0.4
Mol1458,RCSJWAUFSMPCPD-UHFFFAOYSA-N,False,False,0.38271604938271603
Mol1459,CWKIBOQOMKRYSO-UHFFFAOYSA-N,False,False,0.48717948717948717
Mol1461,NPACNFCQLSYYNA-UHFFFAOYSA-N,False,False,0.3888888888888889
Mol1462,SINQIEAULQKUPD-UHFFFAOYSA-N,False,False,0.43548387096774194
Mol1464,MZFYBHAVWYFSFB-UHFFFAOYSA-N,False,False,0.4791666666666667
Mol1471,XTUIUIDTYOEITB-QPJJXVBHSA-N,False,False,0.45098039215686275
Mol1474,KQOAWUUSLGPFRF-UHFFFAOYSA-N,False,False,0.4406779661016949
Mol1475,NHGZPOPCVWNKMD-UHFFFAOYSA-N,False,False,0.4915254237288136
Mol1476,PKESIWXMSZWOFW-UHFFFAOYSA-N,False,False,0.35384615384615387
Mol1477,JSHHWJAMYJADCA-UHFFFAOYSA-N,False,False,0.4888888888888889
Mol1483,YZZYFCAVOPEFII-UHFFFAOYSA-N,False,False,0.46808510638297873
Mol1493,DLIRIISBTXAILU-UHFFFAOYSA-N,False,False,0.49206349206349204
Mol1496,OESXNTWXDBGEGQ-UHFFFAOYSA-N,False,False,0.48214285714285715
Mol1498,SEJWXEPIINCLNQ-UHFFFAOYSA-N,False,False,0.4
Mol1499,KUMPWJXZXJHLML-UHFFFAOYSA-N,False,False,0.3815789473684211
Mol1509,FYCKISATUZRTEJ-UHFFFAOYSA-N,False,False,0.35185185185185186
Mol1512,VNIYMFDYEIBJEN-UHFFFAOYSA-N,False,False,0.4897959183673469
Mol1513,MOQCLSFEKCRBCF-UHFFFAOYSA-N,False,False,0.358974358974359
Mol1514,JJAXNBOXCUWEMN-UHFFFAOYSA-N,False,False,0.41379310344827586
Mol1519,UWSIMCSCHLAVBF-UHFFFAOYSA-N,False,False,0.47540983606557374
Mol1522,JPLYHOXHAZSHCY-UHFFFAOYSA-N,False,False,0.3880597014925373
Mol1527,PRYCOBBCQWYIPX-UHFFFAOYSA-N,False,False,0.41935483870967744
Mol1531,CGMNMAPKJLXTNQ-UHFFFAOYSA-N,False,False,0.41818181818181815
Mol1532,ZFTAOVXWJPSTAF-PZJWPPBQSA-N,False,False,0.3670886075949367
Mol1536,ZNOJWQVYQVPIMB-UHFFFAOYSA-N,False,False,0.35714285714285715
Mol1539,LETDDDLJJYQLQG-UHFFFAOYSA-N,False,False,0.43137254901960786
Mol1543,ZNRPZVJXUQIMRX-UHFFFAOYSA-N,False,False,0.4444444444444444
Mol1546,NUDBCPIKWACEHL-UHFFFAOYSA-N,False,False,0.42857142857142855
Mol1547,ZAGHAYXNSSUWJU-UHFFFAOYSA-N,False,False,0.4696969696969697
Mol1552,UFQGPINGGMRJAW-UHFFFAOYSA-N,False,False,0.4492753623188406
Mol1553,FIIRARSGPAOFNF-UHFFFAOYSA-N,False,False,0.4142857142857143
Mol1555,PSKKWQUCBNHSQY-UHFFFAOYSA-N,False,False,0.4107142857142857
Mol1557,YDDXRABTBGCAGI-UHFFFAOYSA-N,False,False,0.3698630136986301
Mol1562,UFNZGLAMHQMRFZ-UHFFFAOYSA-N,False,False,0.45
Mol1575,KNZKBMFYZAQUFO-UHFFFAOYSA-N,False,False,0.4925373134328358
Mol1578,QFQUECQTRCPQRM-UHFFFAOYSA-N,False,False,0.4375
Mol1591,RSBLJGWVAQYZTQ-UHFFFAOYSA-N,False,False,0.38961038961038963
Mol1596,HJIZXPYIVLHBLT-UHFFFAOYSA-N,False,False,0.46
Mol1602,FCGXCXCALMXTBU-UHFFFAOYSA-N,False,False,0.417910447761194
Mol1605,PJHKDVXQSMZJFM-UHFFFAOYSA-N,False,False,0.4426229508196721
Mol1608,OIQPRZFTRJIPPP-UHFFFAOYSA-N,False,False,0.36764705882352944
Mol1609,GZKHWROXZPJADR-UHFFFAOYSA-N,False,False,0.4032258064516129
Mol1612,MIQMWLGMZCCHTG-UHFFFAOYSA-N,False,False,0.4576271186440678
Mol1616,XNHGHUKLZXMAKZ-UHFFFAOYSA-N,False,False,0.43137254901960786
Mol1617,GEXLITNAZRMLHQ-UHFFFAOYSA-N,False,False,0.375
Mol1618,KOGFQIYWLRGOOL-UHFFFAOYSA-N,False,False,0.4166666666666667
Mol1627,GGLHWMZKTXXAPA-UHFFFAOYSA-N,False,False,0.4461538461538462
Mol1628,FYQXZZXVHZLCKV-UHFFFAOYSA-N,False,False,0.46551724137931033
Mol1631,SRTYKNAMRKULIZ-UHFFFAOYSA-N,False,False,0.36231884057971014
Mol1633,ZCMFEWUYBFMLIN-UHFFFAOYSA-N,False,False,0.7105263157894737
Mol1640,OTXLBTXVVUYRHI-UHFFFAOYSA-N,False,False,0.4897959183673469
Mol1645,SSLBZBZNDRXZMW-UHFFFAOYSA-N,False,False,0.48717948717948717
Mol1647,PFCOUNVGHGOKQM-UHFFFAOYSA-N,False,False,0.48
Mol1648,SJDHKWMWRRTVQK-UHFFFAOYSA-N,False,False,0.4117647058823529
Mol1649,UBEZQWFVZLMOKL-UHFFFAOYSA-N,False,False,0.48333333333333334
Mol1656,YZJFNJNUXVIWBF-UHFFFAOYSA-N,False,False,0.49056603773584906
Mol1660,VUCLHYLCXRBXIA-UHFFFAOYSA-N,False,False,0.42857142857142855
Mol1665,OJEYDUFEJWBQBG-UHFFFAOYSA-N,False,False,0.4426229508196721
Mol1669,YJJPNSUHIKBOHH-CYBMUJFWSA-N,False,False,0.40298507462686567
Mol1670,QWRZSWOXHDDSNG-UHFFFAOYSA-N,False,False,0.39759036144578314
Mol1678,DYNHJHQFHQTFTP-UHFFFAOYSA-N,False,False,0.36585365853658536
Mol1681,MUSBNIVMDVBSIS-UHFFFAOYSA-N,False,False,0.44285714285714284
Mol1682,PKERLZOSYGXDLO-UHFFFAOYSA-N,False,False,0.38333333333333336
Mol1684,FDHRRUQIMHDYAQ-UHFFFAOYSA-N,False,False,0.45901639344262296
Mol1687,ASLPIYRKCQRJSK-UHFFFAOYSA-N,False,False,0.45098039215686275
Mol1688,LSTAITSUYGQGGW-UHFFFAOYSA-N,False,False,0.4716981132075472
Mol1691,GGHKFVNCVUIGRP-UHFFFAOYSA-N,False,False,0.4722222222222222
Mol1692,LNFHBROIGHMRFW-UHFFFAOYSA-N,False,False,0.379746835443038
Mol1693,ZFEDBLFXERJVPX-UHFFFAOYSA-N,False,False,0.4126984126984127
Mol1698,KHPPSUJXZQEZQW-JTQLQIEISA-N,False,False,0.4666666666666667
Mol1712,GRNOFVOEZBWMHR-UHFFFAOYSA-N,False,False,0.45901639344262296
Mol1713,OXNHQXBWGGSDPM-UHFFFAOYSA-N,False,False,0.49056603773584906
Mol1717,HESLKTSGTIBHJU-UHFFFAOYSA-N,False,False,0.4823529411764706
Mol1720,MFFKTSRAWDGVTQ-UHFFFAOYSA-N,False,False,0.375
Mol1722,RNAMYOYQYRYFQY-UHFFFAOYSA-N,False,False,0.4943820224719101
Mol1723,NLGZRXBJGVRFHD-UHFFFAOYSA-N,False,False,0.31666666666666665
Mol1725,SQHCJZLNXSRTPE-UHFFFAOYSA-N,False,False,0.4067796610169492
Mol1729,APXFLSPSQMHERW-UHFFFAOYSA-N,False,False,0.38028169014084506
Mol1743,RFKXAYJUFUZBMA-INIZCTEOSA-N,False,False,0.49333333333333335
Mol1747,IWTHXUBYIOPNIC-UHFFFAOYSA-N,False,False,0.36065573770491804
Mol1750,UPFYGCWWVXXUFI-UHFFFAOYSA-N,False,False,0.4782608695652174
Mol1754,MZDKLVOWGIOKTN-UHFFFAOYSA-N,False,False,0.5121951219512195
Mol1759,UYDRRQPGDSIMNU-UHFFFAOYSA-N,False,False,0.4852941176470588
Mol1762,ITMLWGWTDWJSRZ-PXLXIMEGSA-N,False,False,0.47540983606557374
Mol1764,OFWBDVDPOSQYNF-UHFFFAOYSA-N,False,False,0.45161290322580644
Mol1766,PDUYGZRQLUOFAU-UHFFFAOYSA-N,False,False,0.4714285714285714
Mol1767,AJXPVNYGVQOWGE-UHFFFAOYSA-N,False,False,0.41333333333333333
Mol1776,WZKBPTIRLCFSPF-UHFFFAOYSA-N,False,False,0.4888888888888889
Mol1777,XUPXJNQWWUIRON-UHFFFAOYSA-N,False,False,0.38333333333333336
Mol1779,UVKJHYZDFYJLCH-UHFFFAOYSA-N,False,False,0.47368421052631576
Mol1782,NWQMFQARNXQXGV-UHFFFAOYSA-N,False,False,0.4666666666666667
Mol1789,CLJUADZCBATKQI-UHFFFAOYSA-N,False,False,0.49056603773584906
Mol1795,DHMNJGCTXQPTDS-UHFFFAOYSA-N,False,False,0.33663366336633666
Mol1796,CUYLRIJVNYSSHN-GZTJUZNOSA-N,False,False,0.4838709677419355
Mol1797,NHUYUZODTMKRQU-UHFFFAOYSA-N,False,False,0.3698630136986301
Mol1799,QLXANWNGEUYJKD-UHFFFAOYSA-N,False,False,0.47058823529411764
Mol1801,VXGXWPZMXHBLIE-UHFFFAOYSA-N,False,False,0.4383561643835616
Mol1804,LMVBVODEIXGKGS-UHFFFAOYSA-N,False,False,0.42045454545454547
Mol1805,FWLMVFUGMHIOAA-UHFFFAOYSA-N,False,False,0.4166666666666667
Mol1807,VQPFBVPDJPHSCU-UHFFFAOYSA-N,False,False,0.373134328358209
Mol1808,YOVNXLRPVINCRO-UHFFFAOYSA-N,False,False,0.43478260869565216
Mol1812,OTTJIRVZJJGFTK-SFHVURJKSA-N,False,False,0.4891304347826087
Mol1813,GFCFKGIOKCSUMA-UHFFFAOYSA-N,False,False,0.3287671232876712
Mol1815,TXCIUJGPBBLMIT-UHFFFAOYSA-N,False,False,0.41304347826086957
Mol1820,VCGNYBDKFCKCLU-UHFFFAOYSA-N,False,False,0.46296296296296297
Mol1824,JMSUDQYHPSNBSN-UHFFFAOYSA-N,False,False,0.49333333333333335
Mol1825,VOJDNRIJBVGIEK-UHFFFAOYSA-N,False,False,0.3673469387755102
Mol1826,BYEOHFUSTGPSEA-UHFFFAOYSA-N,False,False,0.39344262295081966
Mol1827,WRADPCFZZWXOTI-BMRADRMJSA-N,False,False,0.4576271186440678
Mol1829,BFJCGYZVCUZYPL-UHFFFAOYSA-N,False,False,0.4727272727272727
Mol1831,SMZVFSXGDCQZLT-CYBMUJFWSA-N,False,False,0.43859649122807015
Mol1835,CPXNTZPBKITPOO-UHFFFAOYSA-N,False,False,0.43283582089552236
Mol1838,HEQDZPHDVAOBLN-UHFFFAOYSA-N,False,False,0.4915254237288136
Mol1852,FJUKDAZEABGEIH-UHFFFAOYSA-N,False,False,0.4788732394366197
Mol1853,JHJCTVJYVILRHH-UHFFFAOYSA-N,False,False,0.4339622641509434
Mol1854,VYTYXHRCFKSGIT-UHFFFAOYSA-N,False,False,0.5238095238095238
Mol1857,CNTLOEJFQKYKKU-UHFFFAOYSA-N,False,False,0.4909090909090909
Mol1863,CLFPJFDGZSBMDQ-UHFFFAOYSA-N,False,False,0.4142857142857143
Mol1868,PEACIOGDEQRHFA-KIYKJNLWSA-N,False,False,0.36
Mol1869,VSFMYGPGXVTXDS-UHFFFAOYSA-N,False,False,0.42857142857142855
Mol1870,KFGZVQJELATTCQ-VIFPVBQESA-N,False,False,0.4782608695652174
Mol1885,VUSOWNHHKLLQJP-UHFFFAOYSA-N,False,False,0.42857142857142855
Mol1894,PVKHVPQESLXAED-GDBMZVCRSA-N,False,False,0.37681159420289856
Mol1896,QTQWRJIXDMIEMQ-UHFFFAOYSA-N,False,False,0.32
Mol1898,JQRNPTRUEQNBRL-UHFFFAOYSA-N,False,False,0.4225352112676056
Mol1899,IDNBAOHPUNAWRL-UHFFFAOYSA-N,False,False,0.3469387755102041
Mol1905,OWSVYPZGKUFLBF-UHFFFAOYSA-N,False,False,0.36585365853658536
Mol1907,FMHOBOWZESJITE-UHFFFAOYSA-N,False,False,0.39344262295081966
Mol1909,KNKYQXQCYJUNHT-UHFFFAOYSA-N,False,False,0.48148148148148145
Mol1911,OLAHOMJCDNXHFI-UHFFFAOYSA-N,False,False,0.4943820224719101
Mol1917,XMNXFCLXXXYHDG-UHFFFAOYSA-N,False,False,0.390625
Mol1923,UDVKXDBGHCJGJB-UHFFFAOYSA-N,False,False,0.4810126582278481
Mol1929,ARGXQOYXDFQBQF-UHFFFAOYSA-N,False,False,0.35714285714285715
Mol1937,IQUCFJKSCOVCCT-UHFFFAOYSA-N,False,False,0.4025974025974026
Mol1943,NQOQMUAFCXDQPW-UHFFFAOYSA-N,False,False,0.38235294117647056
Mol1945,UTLOHPNUISLAGV-ONNFQVAWSA-N,False,False,0.3561643835616438
Mol1947,KEJICVHYASTLMC-UHFFFAOYSA-N,False,False,0.49056603773584906
Mol1948,JOKGKZUJVCHUQZ-ROUUACIJSA-N,False,False,0.45454545454545453
Mol1949,UVSPYXRZZWQNAS-UHFFFAOYSA-N,False,False,0.43636363636363634
Mol1950,GMWFSZXJTNWHPR-UHFFFAOYSA-N,False,False,0.3424657534246575
Mol1952,TXTAERIRJDIFFQ-UHFFFAOYSA-N,False,False,0.4069767441860465
Mol1958,KEKPXLLULBNZMN-UHFFFAOYSA-N,False,False,0.3770491803278688
Mol1960,WZAHSZSVCJAWLN-UHFFFAOYSA-N,False,False,0.27419354838709675
Mol1961,KKQJUTLJORLVKJ-UHFFFAOYSA-N,False,False,0.48936170212765956
Mol1962,OFSKXPBMKXNSPA-UHFFFAOYSA-N,False,False,0.4716981132075472
Mol1965,IPGHINUNMDYALP-UHFFFAOYSA-N,False,False,0.35135135135135137
Mol1966,FHLYQRVTUCTJEM-UHFFFAOYSA-N,False,False,0.4915254237288136
