Name,inchikey,in_corpus_exact,in_corpus_connectivity,nearest_tanimoto
E-0020483,HLWAHVIHIWWNSS-UHFFFAOYSA-N,False,False,0.4044943820224719
E-0020484,CUPJOWDWAKRFMJ-UHFFFAOYSA-N,False,False,0.3488372093023256
E-0020485,FLARIBFNSXWSSW-UHFFFAOYSA-N,False,False,0.42857142857142855
E-0020486,ADZSWEBDRZIMPV-UHFFFAOYSA-N,False,False,0.3448275862068966
E-0020487,FHEUBISDVKNBRN-UHFFFAOYSA-N,False,False,0.3448275862068966
E-0020488,AJPWLYLBJGHGMW-UHFFFAOYSA-N,False,False,0.4235294117647059
E-0020489,CFZNUXSIDIGGGC-UHFFFAOYSA-N,False,False,0.3333333333333333
E-0020490,SNYZCTPCFBEAPV-NFBKMPQASA-N,False,False,0.30303030303030304
E-0020491,QZNYGFPFPSGVDU-UHFFFAOYSA-N,False,False,0.37209302325581395
E-0020492,FBCFEWTYUUNVBN-UHFFFAOYSA-N,False,False,0.367816091954023
E-0020493,LVUYWVNWPAGABC-UHFFFAOYSA-N,False,False,0.367816091954023
E-0020494,IHXBBEXLTUKGFS-UHFFFAOYSA-N,False,False,0.4090909090909091
E-0020495,OFSZLQKQFJYAIG-UHFFFAOYSA-N,False,False,0.35555555555555557
E-0020496,NDNLHDCTLJISIM-ZJSXRUAMSA-N,False,False,0.32
E-0020497,JSDIBAZPHDYWIE-UHFFFAOYSA-N,False,False,0.4235294117647059
E-0020504,ODOJUYGFVMVRFI-UHFFFAOYSA-N,False,False,0.35064935064935066
E-0020506,WKPCYDPZWWDDHU-UHFFFAOYSA-N,False,False,0.38823529411764707
E-0020507,QXUCAALCDRMYJB-UHFFFAOYSA-N,False,False,0.3918918918918919
E-0020508,JWIVUOFGXPXXHX-UHFFFAOYSA-N,False,False,0.40540540540540543
E-0020509,OXMKMWXKYCDABV-UHFFFAOYSA-N,False,False,0.3670886075949367
E-0020510,MOIWXIGSGQJUBG-UHFFFAOYSA-N,False,False,0.375
E-0020511,YHUZLIGBCCLRIS-UHFFFAOYSA-N,False,False,0.3625
E-0020512,HMNMVNPRHSVKLA-UHFFFAOYSA-N,False,False,0.4
E-0020513,NSSJVOODSXQAJH-UHFFFAOYSA-N,False,False,0.35555555555555557
E-0020514,LAJRRBWDEIVXAS-UHFFFAOYSA-N,False,False,0.35135135135135137
E-0020515,FYGOLNLQBCPXKY-UHFFFAOYSA-N,False,False,0.3466666666666667
E-0020516,ODUYAGFIELUAJZ-UHFFFAOYSA-N,False,False,0.44047619047619047
E-0020518,WQWJIBDPMYUCSO-UHFFFAOYSA-N,False,False,0.45161290322580644
E-0020522,QDFIPISGOPGFEK-UHFFFAOYSA-N,False,False,0.4318181818181818
E-0020523,MYTBZNNOPJEZDL-UHFFFAOYSA-N,False,False,0.3333333333333333
E-0020524,BEBGYZGHLRQRJK-UHFFFAOYSA-N,False,False,0.32954545454545453
E-0020525,RSYGOKLSZPDSIG-UHFFFAOYSA-N,False,False,0.4044943820224719
E-0020526,XZBALCRGOUBWBR-UHFFFAOYSA-N,False,False,0.3258426966292135
E-0020528,WFDPNTWBYOSIAE-UHFFFAOYSA-N,False,False,0.38666666666666666
E-0020529,JYBFMKZWHGSFDP-UHFFFAOYSA-N,False,False,0.3815789473684211
E-0020530,XGKHGZSGXMDWJX-UHFFFAOYSA-N,False,False,0.38961038961038963
E-0020531,GGDZHYXGRREZRI-UHFFFAOYSA-N,False,False,0.3972602739726027
E-0020532,WLIVLDVAHPEQPM-UHFFFAOYSA-N,False,False,0.38961038961038963
E-0020533,BVUTYMWLJRKORV-UHFFFAOYSA-N,False,False,0.40540540540540543
E-0020534,QAYNHSCAAVZXOZ-UHFFFAOYSA-N,False,False,0.4027777777777778
E-0020535,ZXXWFOGRYLZBSD-UHFFFAOYSA-N,False,False,0.3918918918918919
E-0020536,VEBKQPVCWNNECP-UHFFFAOYSA-N,False,False,0.35526315789473684
E-0020537,QNQBZMSHOQGGAO-UHFFFAOYSA-N,False,False,0.4117647058823529
E-0020538,KIMYAYKQJDXBES-UHFFFAOYSA-N,False,False,0.38202247191011235
E-0020539,XDRRTEKGFORRIS-UHFFFAOYSA-N,False,False,0.36363636363636365
E-0020540,YHTODJKZQYGPNA-UHFFFAOYSA-N,False,False,0.36486486486486486
E-0020541,DJRIQNOGLLUMLG-UHFFFAOYSA-N,False,False,0.3815789473684211
E-0020542,PEHWTAFNYOMOSV-UHFFFAOYSA-N,False,False,0.37362637362637363
E-0020543,RUAOCSAESKDQRQ-NHCUHLMSSA-N,False,False,0.29545454545454547
E-0020544,LPZCJZVTTXSSEG-UHFFFAOYSA-N,False,False,0.43373493975903615
E-0020545,ISPPWSRMLILKOZ-UHFFFAOYSA-N,False,False,0.3561643835616438
E-0020546,GYNGBEVXPPLQKH-UHFFFAOYSA-N,False,False,0.31746031746031744
E-0020547,BGNGUZSRJDVKFR-UHFFFAOYSA-N,False,False,0.42857142857142855
E-0020548,NUSGNWPDLKZFAC-UHFFFAOYSA-N,False,False,0.37349397590361444
E-0020549,GEUOZRLBMKMXNB-UHFFFAOYSA-N,False,False,0.3368421052631579
E-0020550,CFTLJYZNUPSUGY-UHFFFAOYSA-N,False,False,0.36633663366336633
E-0020551,MAALEKSXJGXWDW-UHFFFAOYSA-N,False,False,0.37362637362637363
E-0020552,JSNMFLNJGLONID-UHFFFAOYSA-N,False,False,0.36904761904761907
E-0020553,QORWRVIJBVHFQN-UHFFFAOYSA-N,False,False,0.32608695652173914
E-0020554,UXHHXQBJPSHQFB-UHFFFAOYSA-N,False,False,0.32608695652173914
E-0020555,PECDANVRHIUYEJ-UHFFFAOYSA-N,False,False,0.3448275862068966
E-0020556,PGBWXNCXCZOGMP-UHFFFAOYSA-N,False,False,0.34782608695652173
E-0020557,YPJSNAWIMVMZHA-UHFFFAOYSA-N,False,False,0.3655913978494624
E-0020558,YMYPFHDUHZDLRZ-UHFFFAOYSA-N,False,False,0.3473684210526316
E-0020559,CBAKXHUMQZGCOP-UHFFFAOYSA-N,False,False,0.34782608695652173
E-0020560,RBENUSNWHANMJG-UHFFFAOYSA-N,False,False,0.34408602150537637
E-0020561,IESQXJVHAQBGBX-UHFFFAOYSA-N,False,False,0.33695652173913043
E-0020562,YLXJUYZJFHMKRQ-UHFFFAOYSA-N,False,False,0.3516483516483517
E-0020563,SHKSBIWSAFKIHJ-UHFFFAOYSA-N,False,False,0.4827586206896552
E-0020564,NTNWYFMUGZXYOR-UHFFFAOYSA-N,False,False,0.4626865671641791
E-0020565,TZFBOBIMAZYYGM-UHFFFAOYSA-N,False,False,0.3888888888888889
E-0020566,AUPVVVRPLMJLJR-UHFFFAOYSA-N,False,False,0.3953488372093023
E-0020567,ROOPMQZLRQXDCZ-UHFFFAOYSA-N,False,False,0.3411764705882353
E-0020568,WOWGGQWOYQOFPG-UHFFFAOYSA-N,False,False,0.4186046511627907
E-0020569,SRQWYSOREXKETE-UHFFFAOYSA-N,False,False,0.3493975903614458
E-0020570,VPWHAEPYJSEFEH-CQSZACIVSA-N,False,False,0.375
E-0020571,FNBHTPFUWGHALP-UHFFFAOYSA-N,False,False,0.34615384615384615
E-0020572,YEIYFVXYHNVXJB-WAQNLRHXSA-N,False,False,0.39080459770114945
E-0020573,OCWXZLKZFTWSEE-MRXNPFEDSA-N,False,False,0.38823529411764707
E-0020574,CZGIEIIZBOAVQE-KRWDZBQOSA-N,False,False,0.42168674698795183
E-0020575,FPAJWSGFBFLFDH-UHFFFAOYSA-N,False,False,0.40540540540540543
E-0020576,LPLASIBCXPHVSR-LJQANCHMSA-N,False,False,0.3670886075949367
E-0020577,LPLASIBCXPHVSR-IBGZPJMESA-N,False,False,0.3670886075949367
E-0020578,QGUKZLXADRBZMG-UHFFFAOYSA-N,False,False,0.39436619718309857
E-0020579,FPDNAEISNSQSQL-UHFFFAOYSA-N,False,False,0.38571428571428573
E-0020580,CTIKTGNBEMNILA-UHFFFAOYSA-N,False,False,0.3783783783783784
E-0020581,NWCWSVIYYSOCFY-UHFFFAOYSA-N,False,False,0.3835616438356164
E-0020582,AOMYRQKRRWPKKE-UHFFFAOYSA-N,False,False,0.39436619718309857
E-0020583,FVHHJSFWDDVXIO-HNNXBMFYSA-N,False,False,0.3333333333333333
E-0020584,FVHHJSFWDDVXIO-OAHLLOKOSA-N,False,False,0.3333333333333333
E-0020585,CLRPLRHZLRAAQP-UHFFFAOYSA-N,False,False,0.3875
E-0020586,DHHOVPOMNNOJDB-OAHLLOKOSA-N,False,False,0.45161290322580644
E-0020587,DHHOVPOMNNOJDB-HNNXBMFYSA-N,False,False,0.42857142857142855
E-0020588,UTJVRXFURMVALH-UHFFFAOYSA-N,False,False,0.40229885057471265
E-0020589,IDASLPSKZCRKIC-UHFFFAOYSA-N,False,False,0.37142857142857144
E-0020590,NBVRDTDIEMHIQG-UHFFFAOYSA-N,False,False,0.35
E-0020591,ORGRCPJMZDUDJI-UHFFFAOYSA-N,False,False,0.38202247191011235
E-0020592,FCLZMECNGWFHBP-UHFFFAOYSA-O,False,False,0.3246753246753247
E-0020593,YCQBMBHTPVPETE-UHFFFAOYSA-N,False,False,0.41333333333333333
E-0020618,YPECWMJCBXFKNP-UHFFFAOYSA-N,False,False,0.40229885057471265
E-0020619,KLYYAHHAVZRLQT-UHFFFAOYSA-N,False,False,0.34328358208955223
E-0020620,OCWXZLKZFTWSEE-INIZCTEOSA-N,False,False,0.38823529411764707
E-0020621,CZGIEIIZBOAVQE-QGZVFWFLSA-N,False,False,0.42168674698795183
E-0020622,PZBWTQNVDTVUNC-UHFFFAOYSA-N,False,False,0.37333333333333335
E-0020623,BXBOZBRZJOHRKB-UHFFFAOYSA-N,False,False,0.37333333333333335
E-0020624,CYBUQSBVIVMLMI-UHFFFAOYSA-N,False,False,0.358974358974359
E-0020625,IAKNSCQEGUZBLL-UHFFFAOYSA-N,False,False,0.35443037974683544
E-0020626,KFDQLJWBUDMKNU-UHFFFAOYSA-N,False,False,0.3880597014925373
E-0020627,ZHWKEXWRRAPLFD-UHFFFAOYSA-N,False,False,0.3835616438356164
E-0020628,WGGXOVYUCXOBAI-UHFFFAOYSA-N,False,False,0.37333333333333335
E-0020629,BYNZRGIOXFABJT-UHFFFAOYSA-N,False,False,0.37333333333333335
E-0020630,ODBDVEHWYZRMNS-UHFFFAOYSA-N,False,False,0.35106382978723405
E-0020631,ZCQPCTFQEXBXFS-UHFFFAOYSA-N,False,False,0.3563218390804598
E-0020632,FMGPWJZZPNVAGB-UHFFFAOYSA-N,False,False,0.34831460674157305
E-0020633,MFVRGSXYNLWWTH-UHFFFAOYSA-N,False,False,0.4264705882352941
E-0020634,PHPWSCQGOYAYRL-UHFFFAOYSA-N,False,False,0.4745762711864407
E-0020635,UUQYJDKFXUWSTM-UHFFFAOYSA-N,False,False,0.45454545454545453
E-0020636,TYLUDJNVMFVDBF-LLVKDONJSA-N,False,False,0.48214285714285715
E-0020637,TYLUDJNVMFVDBF-NSHDSACASA-N,False,False,0.45614035087719296
E-0020638,LSNSPLHYSOOKRR-UHFFFAOYSA-N,False,False,0.4875
E-0020639,DYJYVXFBQDRLGI-UHFFFAOYSA-N,False,False,0.4691358024691358
E-0020640,DZTNMLBSRPTJGE-UHFFFAOYSA-N,False,False,0.4
E-0020641,CRIBQHWXGIBWKC-UHFFFAOYSA-N,False,False,0.40540540540540543
E-0020642,LCWTWGLFYWQYPT-UHFFFAOYSA-N,False,False,0.35294117647058826
E-0020643,FGGZMACUHSDRGF-UHFFFAOYSA-N,False,False,0.32978723404255317
E-0020644,GTGPDHNNHARTJU-UHFFFAOYSA-N,False,False,0.3473684210526316
E-0020645,MRAMHRIYQDNCEP-UHFFFAOYSA-N,False,False,0.358974358974359
E-0020646,LLEDAHYZJZBWOI-UHFFFAOYSA-N,False,False,0.34782608695652173
E-0020647,CVXHTILXCVFQJF-UHFFFAOYSA-N,False,False,0.4146341463414634
E-0020648,FYAJEOIBGMVEHJ-UHFFFAOYSA-O,False,False,0.3333333333333333
E-0020649,WQVKWXKKMUNGBF-UHFFFAOYSA-O,False,False,0.3614457831325301
E-0020650,JKHIGRUQPJORAS-UHFFFAOYSA-O,False,False,0.41333333333333333
E-0020651,QXFYMVPEWDKUFM-UHFFFAOYSA-N,False,False,0.2926829268292683
E-0020652,ZQXVDSXZHGNDSM-UHFFFAOYSA-N,False,False,0.37209302325581395
E-0020653,UJMVZIWCDALNDO-UHFFFAOYSA-N,False,False,0.3037974683544304
E-0020654,JSKOSHCOSAYBOV-UHFFFAOYSA-N,False,False,0.37333333333333335
E-0020655,AGUHHSAFWPKQQZ-CQSZACIVSA-N,False,False,0.323943661971831
E-0020656,QOHBTMNZLCZWKA-INIZCTEOSA-N,False,False,0.3815789473684211
E-0020657,DBBCFRQORKANEQ-UHFFFAOYSA-N,False,False,0.3522727272727273
E-0020658,OMPMICHVGOHTEX-UHFFFAOYSA-N,False,False,0.37362637362637363
E-0020659,UVNKCDCHCHOFHF-UHFFFAOYSA-N,False,False,0.46153846153846156
E-0020660,BXKBZLRTZQPCNY-UHFFFAOYSA-N,False,False,0.3855421686746988
E-0020661,RJTLNMLFJNQCQI-UHFFFAOYSA-N,False,False,0.3902439024390244
E-0020662,PFTDCNYORWEUFU-UHFFFAOYSA-N,False,False,0.42105263157894735
E-0020663,PDDKMPFEUBIGHW-UHFFFAOYSA-N,False,False,0.36585365853658536
E-0020664,AXSJRHDOFUNHHC-UHFFFAOYSA-N,False,False,0.37662337662337664
E-0020665,QWYOLZABRBVDDG-UHFFFAOYSA-N,False,False,0.4044943820224719
E-0020666,QDBLMFNDUPYFRT-UHFFFAOYSA-N,False,False,0.4430379746835443
E-0020667,YRGCJTKLGZOVRZ-UHFFFAOYSA-N,False,False,0.3950617283950617
E-0020668,JZCQHMBBKWGDGA-UHFFFAOYSA-N,False,False,0.4
E-0020669,QVLRKKAHXTXCQV-UHFFFAOYSA-N,False,False,0.38961038961038963
E-0020670,DAFGRUSMPVZPGA-UHFFFAOYSA-N,False,False,0.36585365853658536
E-0020671,YBAGDGNQCHODIZ-UHFFFAOYSA-N,False,False,0.3626373626373626
E-0020672,YDDFLXFWZKDKSP-UHFFFAOYSA-N,False,False,0.4583333333333333
E-0020673,LVYJXIQTKLUDMK-UHFFFAOYSA-N,False,False,0.34444444444444444
E-0020674,PWJJAXPEJPUQSG-UHFFFAOYSA-N,False,False,0.391304347826087
E-0020675,PQQZNVYNSAVQML-UHFFFAOYSA-N,False,False,0.38636363636363635
E-0020676,LISNGEICOXDUDE-UHFFFAOYSA-N,False,False,0.38461538461538464
E-0020677,YGWDRWKKAWJEJY-UHFFFAOYSA-N,False,False,0.43478260869565216
E-0020678,MOZKUHCKKYGIBE-UHFFFAOYSA-N,False,False,0.3835616438356164
E-0020679,QDBNVJDBOABZAG-UHFFFAOYSA-N,False,False,0.37333333333333335
E-0020680,AEWJXVVVYPEMLT-UHFFFAOYSA-N,False,False,0.36
E-0020681,MJTCEQBFWYRXTJ-UHFFFAOYSA-N,False,False,0.3488372093023256
E-0020682,XHAXYQUCRFGPJW-UHFFFAOYSA-N,False,False,0.39285714285714285
E-0020683,IHDIORAVIJUHOI-UHFFFAOYSA-N,False,False,0.35443037974683544
E-0020684,BFPPARORJWRPGE-UHFFFAOYSA-N,False,False,0.37362637362637363
E-0020685,NRWFQOARKFHGKV-UHFFFAOYSA-N,False,False,0.38372093023255816
E-0020686,ZEBGTIHHDOUKDB-LJQANCHMSA-O,False,False,0.391304347826087
E-0020687,ZEBGTIHHDOUKDB-IBGZPJMESA-O,False,False,0.391304347826087
E-0020688,ZLZIGGPPCJSJNL-OAQYLSRUSA-O,False,False,0.3717948717948718
E-0020689,ZLZIGGPPCJSJNL-NRFANRHFSA-O,False,False,0.3717948717948718
E-0020690,KKAFNLCFPKNNTC-UHFFFAOYSA-O,False,False,0.36363636363636365
E-0020691,BQBFAZYIBIISDR-UHFFFAOYSA-O,False,False,0.32558139534883723
E-0020692,AHHCZLWDFSDBFR-UHFFFAOYSA-N,False,False,0.36046511627906974
E-0020693,DBNUMYXUAKDYKT-UHFFFAOYSA-N,False,False,0.3488372093023256
E-0020763,UWMWHJKYQRDUDE-UHFFFAOYSA-N,False,False,0.37333333333333335
E-0020764,JSWCTGBNZYCXGY-UHFFFAOYSA-N,False,False,0.352112676056338
E-0020765,UAAMPMNXBMCFBH-UHFFFAOYSA-N,False,False,0.40963855421686746
E-0020766,DUNSEYMLZMUYPP-UHFFFAOYSA-N,False,False,0.38961038961038963
E-0020767,BHPNGFHWOCVXGG-UHFFFAOYSA-N,False,False,0.4157303370786517
E-0020768,KWKUMZJXFGGJDV-UHFFFAOYSA-N,False,False,0.36585365853658536
E-0020769,UEBXEDKSEILWAE-UHFFFAOYSA-N,False,False,0.3902439024390244
E-0020770,IWOQLKDZVHLDHM-UHFFFAOYSA-N,False,False,0.37209302325581395
E-0020771,SVSNUWHWLJUJNG-UHFFFAOYSA-N,False,False,0.45569620253164556
E-0020772,DTRMLBJPAYJVLO-OAHLLOKOSA-N,False,False,0.4696969696969697
E-0020773,PHMYYPKAJJRCPE-UHFFFAOYSA-N,False,False,0.46987951807228917
E-0020774,YYJRGRXZBXRBPL-UHFFFAOYSA-N,False,False,0.4367816091954023
E-0020775,QAZNQCPZWZXTSZ-UHFFFAOYSA-N,False,False,0.4044943820224719
E-0020776,XKUZGEMTHBPBFT-UHFFFAOYSA-N,False,False,0.4266666666666667
E-0020777,HGWVGFGPBSNATQ-AWEZNQCLSA-N,False,False,0.44871794871794873
E-0020778,HGWVGFGPBSNATQ-CQSZACIVSA-N,False,False,0.453125
E-0020779,NWMOZPJXSHABLL-HNNXBMFYSA-N,False,False,0.43209876543209874
E-0020780,NWMOZPJXSHABLL-OAHLLOKOSA-N,False,False,0.4146341463414634
E-0020781,MUZPEMFLEHBNHB-AZUAARDMSA-N,False,False,0.36046511627906974
E-0020782,CCVTYQZOBXPHBF-SFHVURJKSA-N,False,False,0.3902439024390244
E-0020783,QMXITIUZBCTJIU-UHFFFAOYSA-N,False,False,0.36904761904761907
E-0020784,DSNWENJEYZGYFK-UHFFFAOYSA-N,False,False,0.3333333333333333
E-0020785,VLAKTYVQPQPNQD-UHFFFAOYSA-N,False,False,0.3516483516483517
E-0020786,KERODMKJZYNBCM-NRFANRHFSA-N,False,False,0.37662337662337664
E-0020787,KERODMKJZYNBCM-OAQYLSRUSA-N,False,False,0.37662337662337664
E-0020788,DCQXKLDFSIKRJE-UHFFFAOYSA-N,False,False,0.36470588235294116
E-0020789,OTLMBRPRTCWYIL-UHFFFAOYSA-N,False,False,0.3953488372093023
E-0020790,RPQVDQTYVBYONR-UHFFFAOYSA-N,False,False,0.5070422535211268
E-0020791,HKIFIBUCOUQOKD-UHFFFAOYSA-N,False,False,0.4819277108433735
E-0020792,QEPQITSCDJWMCI-SFHVURJKSA-N,False,False,0.38202247191011235
E-0020793,QEPQITSCDJWMCI-GOSISDBHSA-N,False,False,0.38202247191011235
E-0020794,QPIXNJBYNYZURX-UHFFFAOYSA-N,False,False,0.3191489361702128
E-0020795,ILDFNYOEKMPYHT-UHFFFAOYSA-N,False,False,0.33695652173913043
E-0020796,UVKSPRUXRFCPEB-UHFFFAOYSA-N,False,False,0.4461538461538462
E-0020797,YCYRYUZXXREABL-UHFFFAOYSA-O,False,False,0.38666666666666666
E-0020798,RGLONMJMTVRQBR-UHFFFAOYSA-N,False,False,0.410958904109589
E-0020799,UHQCGVGHFAGHNL-UHFFFAOYSA-N,False,False,0.36585365853658536
E-0020800,VZJNXUPUBYBZTK-UHFFFAOYSA-N,False,False,0.3783783783783784
E-0020801,ACXVWTUZWPMDPL-UHFFFAOYSA-N,False,False,0.43529411764705883
E-0020802,FKCNZOGDTNUDIB-UHFFFAOYSA-N,False,False,0.4507042253521127
E-0020803,HEKOBZZPAAAQNY-UHFFFAOYSA-N,False,False,0.3076923076923077
E-0020804,BCSGMEIBLBTGTQ-UHFFFAOYSA-N,False,False,0.39285714285714285
E-0020805,QOHBTMNZLCZWKA-MRXNPFEDSA-N,False,False,0.3815789473684211
E-0020806,UCKOPKUTMLLLQY-UHFFFAOYSA-N,False,False,0.45569620253164556
E-0020807,UGGYCYLADRSKRR-UHFFFAOYSA-N,False,False,0.4605263157894737
E-0020808,GNIUTQGPUQGFLU-UHFFFAOYSA-N,False,False,0.37209302325581395
E-0020809,KWSDMESWIAVDTC-UHFFFAOYSA-N,False,False,0.39759036144578314
E-0020810,XBTUYKKNBDYMST-UHFFFAOYSA-N,False,False,0.367816091954023
E-0020811,LOYYNPDEHZAJGS-UHFFFAOYSA-N,False,False,0.3815789473684211
E-0020812,BBTIIPINQGLZEM-UHFFFAOYSA-N,False,False,0.35365853658536583
E-0020813,MXJAMCWAQRQMHU-UHFFFAOYSA-N,False,False,0.3875
E-0020814,WXBNQDSFSCFKSJ-UHFFFAOYSA-N,False,False,0.3888888888888889
E-0020815,YSIFKBAYMLEEQO-UHFFFAOYSA-N,False,False,0.3763440860215054
E-0020816,TVUBJWMPIWJFTJ-HKUYNNGSSA-N,False,False,0.38095238095238093
E-0020817,MUZPEMFLEHBNHB-QUCCMNQESA-N,False,False,0.36046511627906974
E-0020818,OTCCBAPWNBJEAG-UHFFFAOYSA-N,False,False,0.36585365853658536
E-0020819,XUEKBELJTTYOMN-ZDUSSCGKSA-N,False,False,0.4125
E-0020820,SXWAXAWPIDONMC-IYBDPMFKSA-N,False,False,0.4067796610169492
E-0020821,COSRUIUCHGCUHY-UHFFFAOYSA-N,False,False,0.3625
E-0020822,ZVKKKTIZKCZWBA-UHFFFAOYSA-N,False,False,0.3263157894736842
E-0020823,NYCAICCDTVYYSK-UHFFFAOYSA-N,False,False,0.34375
E-0020824,WOENQWDFTHXNQL-UHFFFAOYSA-N,False,False,0.4024390243902439
E-0020825,SEJHZEFMOPOIJK-UHFFFAOYSA-N,False,False,0.39759036144578314
E-0020826,WXLKOIWXYFDTFS-UHFFFAOYSA-N,False,False,0.38823529411764707
E-0020827,SXEZWYURDPRDKR-UHFFFAOYSA-N,False,False,0.3875
E-0020828,IJEPYYNERPGOAD-UHFFFAOYSA-N,False,False,0.3563218390804598
E-0020829,CXMSXNFVAQKPOV-UHFFFAOYSA-N,False,False,0.37349397590361444
E-0020830,VBLDIBUURZVJFD-UHFFFAOYSA-N,False,False,0.3424657534246575
E-0020831,CFCSNPAAWKLXHR-UHFFFAOYSA-N,False,False,0.38571428571428573
E-0020832,MUZPEMFLEHBNHB-ICSRJNTNSA-N,False,False,0.36046511627906974
E-0020833,AYHJGCAJXSLMEI-UHFFFAOYSA-N,False,False,0.3723404255319149
E-0020834,XMNKFRSFVQUADP-UHFFFAOYSA-N,False,False,0.35294117647058826
E-0020835,JSDJAULLHKVGAN-UHFFFAOYSA-N,False,False,0.3522727272727273
E-0020836,HASGCNOLRQITMT-UHFFFAOYSA-N,False,False,0.32926829268292684
E-0020837,RDDAEEGAWRDRCT-UHFFFAOYSA-N,False,False,0.3373493975903614
E-0020838,YTBVQWXMGHCFEW-UHFFFAOYSA-N,False,False,0.390625
E-0020840,LSDFBVXUYVGWGP-UHFFFAOYSA-N,False,False,0.3870967741935484
E-0020841,HQDSLTOTCBMCNT-UHFFFAOYSA-N,False,False,0.37209302325581395
E-0020842,OQYLLYQVHNOQHW-UHFFFAOYSA-N,False,False,0.391304347826087
E-0020843,MQMUPZADCGITCR-UHFFFAOYSA-N,False,False,0.3181818181818182
E-0020844,CFYBNFPOHJZVTB-UHFFFAOYSA-N,False,False,0.3780487804878049
E-0020854,PUBBMPORUOGXRZ-UHFFFAOYSA-N,False,False,0.3764705882352941
E-0020855,QFWYPVHZMBXMET-UHFFFAOYSA-N,False,False,0.3404255319148936
E-0020856,BSYAWAIDLRHAHW-UHFFFAOYSA-N,False,False,0.3950617283950617
E-0020857,GQHKKSMKROLPKH-UHFFFAOYSA-N,False,False,0.40476190476190477
E-0020858,NYYFOGFNXOTQOK-UHFFFAOYSA-N,False,False,0.38636363636363635
E-0020859,PDGGPLPPUZJLGM-UHFFFAOYSA-N,False,False,0.4074074074074074
E-0020860,JFBZFEBXVVZBMU-UHFFFAOYSA-N,False,False,0.4375
E-0020861,XTHGYPQOJMGOKG-UHFFFAOYSA-N,False,False,0.4430379746835443
E-0020862,XJPGKAFBVAKMMR-UHFFFAOYSA-N,False,False,0.38271604938271603
E-0020863,YFEJRUJAKYFPIU-IAGOWNOFSA-N,False,False,0.37037037037037035
E-0020864,YFEJRUJAKYFPIU-IRXDYDNUSA-N,False,False,0.37037037037037035
E-0020865,LJMNHLUCQPUAGY-OEWRPIJISA-N,False,False,0.3493975903614458
E-0020866,XUEKBELJTTYOMN-CYBMUJFWSA-N,False,False,0.43037974683544306
E-0020867,FQOCKSGITGOVPE-UHFFFAOYSA-N,False,False,0.3684210526315789
E-0020868,JYQGIECSILSDKJ-UHFFFAOYSA-N,False,False,0.3625
E-0020869,ZYAOVLLYVYGNNU-UHFFFAOYSA-N,False,False,0.3625
E-0020870,OULZFNGCIQFOMJ-CALCHBBNSA-N,False,False,0.35802469135802467
E-0020871,OULZFNGCIQFOMJ-QAQDUYKDSA-N,False,False,0.35802469135802467
E-0020872,XLWAZSRWMFGNIH-DEOSSOPVSA-N,False,False,0.34444444444444444
E-0020873,XLWAZSRWMFGNIH-XMMPIXPASA-N,False,False,0.34444444444444444
E-0020874,HYMKUEUZRKEVJQ-UHFFFAOYSA-N,False,False,0.36904761904761907
E-0020875,QFDUXKRXAROIQZ-UHFFFAOYSA-N,False,False,0.345679012345679
E-0020876,OPLOVZHCVJORIL-UHFFFAOYSA-N,False,False,0.3717948717948718
E-0020877,TVLLHKXCORDRRH-UHFFFAOYSA-N,False,False,0.35802469135802467
E-0020878,CKKRBTFVXRMHBG-UHFFFAOYSA-N,False,False,0.38271604938271603
E-0020879,MUZPEMFLEHBNHB-UYAOXDASSA-N,False,False,0.36046511627906974
E-0020880,BWFIGVFWLFNYNJ-UHFFFAOYSA-N,False,False,0.38666666666666666
E-0020881,XGDFVYZCOPVILV-UHFFFAOYSA-N,False,False,0.4
E-0020882,SMEAKADYEQOGDG-UHFFFAOYSA-N,False,False,0.3404255319148936
E-0020883,XMOGSATZEZVDLH-UHFFFAOYSA-N,False,False,0.34615384615384615
E-0020884,UBCZXTHOUIKUNG-QGZVFWFLSA-N,False,False,0.37349397590361444
E-0020885,OEAPLUMZLZCJNU-UHFFFAOYSA-N,False,False,0.38028169014084506
E-0020886,JZWJWEJTQUKDAE-UHFFFAOYSA-N,False,False,0.4722222222222222
E-0020887,LYQDNFSTOAHBHF-UHFFFAOYSA-N,False,False,0.4857142857142857
E-0020888,WJJXRHWATQSONT-UHFFFAOYSA-N,False,False,0.4520547945205479
E-0020889,BBTBDSATCZWNGI-UHFFFAOYSA-N,False,False,0.3953488372093023
E-0020890,IMQJMHBNOBYFJX-UHFFFAOYSA-N,False,False,0.4430379746835443
E-0020891,RFEGSNLWEJTKJH-UHFFFAOYSA-N,False,False,0.4358974358974359
E-0020892,DYAKIXFAZMEMQZ-UHFFFAOYSA-N,False,False,0.36046511627906974
E-0020893,VXHVDAJAECCIDZ-UHFFFAOYSA-N,False,False,0.38271604938271603
E-0020894,XLNDRYOBHIHDDS-UHFFFAOYSA-N,False,False,0.4074074074074074
E-0020895,REPOFKUXUKZMEE-UHFFFAOYSA-N,False,False,0.3783783783783784
E-0020896,WNIINAIJQOMLDF-UHFFFAOYSA-N,False,False,0.34408602150537637
E-0020897,SBQJBBBZPCIOGJ-UHFFFAOYSA-N,False,False,0.37349397590361444
E-0020898,JVVYJPGTSXZKJI-UHFFFAOYSA-N,False,False,0.38372093023255816
